,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
2,16,1,-237,1309.0,48.334688418587646,0.6978017211598352,1,3,15,2,-237,1676.0,59.408595601148875,0.7906019589992558,2,3,0.266785235688757,0.4747643666617509,27,5,67.0925718768141,16.161740282028784,False,86,237,16,YAV2104xYAV2105_005_05_rigid_004004.tif,0.1296,2.0
0,10,1,-187,1337.0,49.49931469435814,0.713607610810247,1,1,13,2,-162,1216.0,44.243646327794515,0.6063040357875397,1,1,0.09514502391972535,1.2252160347695984,28,42,171.44385181986505,129.52300316063506,False,36,187,13,YAV2104xYAV2105_005_06_rigid_003002.tif,0.1296,2.0
0,15,1,-204,1157.0,42.24274250076839,0.5584677864913752,1,2,6,2,-215,1323.0,45.6682085079623,0.5808844127861933,1,1,1.2693865737492989,0.5693492717293758,12,35,49.93192284767973,9.518146894118651,False,64,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
1,15,1,-204,1157.0,42.24274250076839,0.5584677864913752,1,2,7,2,-215,1366.0,49.43950792885132,0.6955958245778832,1,2,0.905738227845752,0.9075448110637154,21,50,43.260657359104876,1.065471441442632,True,64,215,15,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
2,14,1,-204,1256.0,46.57014579833569,0.667012222324834,1,1,7,2,-215,1366.0,49.43950792885132,0.6955958245778832,1,2,1.198450330561213,1.1952458123968794,12,41,35.374928468747854,0.7987067729375692,False,64,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
3,15,1,-204,1157.0,42.24274250076839,0.5584677864913752,1,2,7,2,-215,1366.0,49.43950792885132,0.6955958245778832,1,2,0.905738227845752,0.9075448110637154,21,50,43.260657359104876,1.065471441442632,True,64,215,7,YAV2104xYAV2105_005_06_rigid_003005.tif,0.1296,2.0
0,14,1,-177,1361.0,47.89346004451563,0.6533145369719918,2,1,10,2,-199,1090.0,46.55679364302567,0.7600402994818171,1,5,1.4091103694186462,1.044837455272017,13,11,32.15016537139556,0.03678123326442062,True,60,211,14,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
1,2,1,-211,1531.0,54.77646013541291,0.7564197496698629,2,1,10,2,-199,1090.0,46.55679364302567,0.7600402994818171,1,5,0.20827343556912004,0.0,32,0,48.473432760711965,1.039938798947001,False,60,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
2,3,1,-211,1205.0,47.49244579346693,0.7297834147920395,2,2,10,2,-199,1090.0,46.55679364302567,0.7600402994818171,1,5,0.43726741356558385,1.2609092341325336,25,42,35.897396071967655,2.883584774181936,False,60,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
3,7,1,-211,1310.0,49.23013839520686,0.7241237871094504,1,4,10,2,-199,1090.0,46.55679364302567,0.7600402994818171,1,5,0.03928461470441791,1.149434852627147,30,41,60.101400013282635,17.244126414758473,False,60,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
4,14,1,-177,1361.0,47.89346004451563,0.6533145369719918,2,1,10,2,-199,1090.0,46.55679364302567,0.7600402994818171,1,5,1.4091103694186462,1.044837455272017,13,11,32.15016537139556,0.03678123326442062,True,60,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
5,15,1,-177,1304.0,47.13902664175103,0.6449906145708131,1,2,10,2,-199,1090.0,46.55679364302567,0.7600402994818171,1,5,0.27375996162836436,0.5974656463201637,3,23,52.45384806491843,7.809285523999782,False,60,211,10,YAV2104xYAV2105_005_06_rigid_003009.tif,0.1296,2.0
0,8,1,-201,1380.0,48.16099871819209,0.6445155358383359,1,1,2,2,-215,1777.0,59.79453740883229,0.7724092035094001,0,1,0.9571271889479691,0.29651855386620696,20,56,56.60118656899328,9.00873613757136,False,64,215,8,YAV2104xYAV2105_005_09_rigid_003001.tif,0.1296,2.0
0,14,1,-178,832.0,34.238935478948136,0.42044833591003405,1,3,6,2,-208,1183.0,44.33565607149416,0.6366253642540166,2,2,0.41932733963217017,1.3700685252787368,4,43,36.298522669590376,3.186234879133726,True,57,208,14,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
1,14,1,-178,832.0,34.238935478948136,0.42044833591003405,1,3,9,2,-208,1484.0,55.13377200705145,0.7812429585315216,3,2,0.4557755283958693,0.20977189902854265,55,32,52.795527113731076,9.6021110232756,False,57,208,14,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
2,14,1,-178,832.0,34.238935478948136,0.42044833591003405,1,3,17,2,-166,905.0,37.68336385992271,0.5762562001286482,1,3,0.6816739038764354,0.12888746722641553,23,58,46.159734966626175,11.226434322817209,False,57,208,14,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
3,14,1,-178,832.0,34.238935478948136,0.42044833591003405,1,3,6,2,-208,1183.0,44.33565607149416,0.6366253642540166,2,2,0.41932733963217017,1.3700685252787368,4,43,36.298522669590376,3.186234879133726,True,57,208,6,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
4,15,1,-178,1183.0,42.71451665996102,0.5505135191888036,1,2,6,2,-208,1183.0,44.33565607149416,0.6366253642540166,2,2,1.5025395585197399,1.2878856006089334,14,47,59.389554004969284,21.92473858501962,False,57,208,6,YAV2104xYAV2105_005_09_rigid_003005.tif,0.1296,2.0
0,11,1,-153,1067.0,44.106328897614155,0.710560063866741,1,2,4,2,-178,1048.0,45.517068417633304,0.7607584885455659,1,4,0.21676361975753178,0.12851315549651687,28,58,52.81062521231976,8.319962562106292,False,27,178,11,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
1,11,1,-153,1067.0,44.106328897614155,0.710560063866741,1,2,6,2,-178,1302.0,52.929621619563335,0.8020612234814463,1,3,0.7836654537565098,0.8620479260999261,22,39,30.602157385772365,0.9397816825576386,True,27,178,11,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
2,8,1,-164,1266.0,42.38678168377186,0.43207436953565537,1,2,6,2,-178,1302.0,52.929621619563335,0.8020612234814463,1,3,1.2894731241141093,0.8853304323542641,47,20,122.78513047354924,85.11899006161698,False,27,178,6,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
3,10,1,-153,1025.0,40.62979508803658,0.6039379528508594,2,2,6,2,-178,1302.0,52.929621619563335,0.8020612234814463,1,3,0.09755711831228939,0.6238524684971902,1,36,58.046638652412476,16.075488374882372,False,27,178,6,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
4,11,1,-153,1067.0,44.106328897614155,0.710560063866741,1,2,6,2,-178,1302.0,52.929621619563335,0.8020612234814463,1,3,0.7836654537565098,0.8620479260999261,22,39,30.602157385772365,0.9397816825576386,True,27,178,6,YAV2104xYAV2105_005_09_rigid_004008.tif,0.1296,2.0
0,6,1,-195,1104.0,40.19624004492606,0.48721505216530747,1,1,9,2,-192,1191.0,45.23852975902801,0.6698246933455795,1,1,0.7894623297039738,0.7865431878220299,22,38,35.7612307670758,1.006972105036144,True,69,220,6,YAV2104xYAV2105_005_09_rigid_004009.tif,0.1296,2.0
1,6,1,-195,1104.0,40.19624004492606,0.48721505216530747,1,1,9,2,-192,1191.0,45.23852975902801,0.6698246933455795,1,1,0.7894623297039738,0.7865431878220299,22,38,35.7612307670758,1.006972105036144,True,69,220,9,YAV2104xYAV2105_005_09_rigid_004009.tif,0.1296,2.0
0,10,1,-153,1843.0,64.65962572100307,0.8254341398885371,0,4,12,2,-153,1434.0,51.0587874003264,0.7047310955731813,2,1,0.08632255332751315,0.6901476480427267,29,52,68.73745845518148,16.515891527524147,False,2,153,12,YAV2104xYAV2105_005_11_rigid_003004.tif,0.1296,2.0
0,15,1,-208,1425.0,49.97146229123845,0.6784237038818864,5,1,25,2,-179,1116.0,43.51609953403913,0.6538831996142367,3,2,0.9970473315517978,0.32503548709933217,40,56,104.85283571202532,67.03383810562411,False,57,208,15,YAV2104xYAV2105_005_11_rigid_004007.tif,0.1296,2.0
0,7,1,-167,1070.0,45.78453037720467,0.7398780721361682,1,2,16,2,-154,994.0,37.743738296834906,0.4452346111499856,1,1,1.2585342408832254,0.21274895909427283,46,32,33.70485730478045,2.2489825776894135,False,16,167,7,YAV2104xYAV2105_005_12_rigid_003007.tif,0.1296,2.0
1,7,1,-167,1070.0,45.78453037720467,0.7398780721361682,1,2,17,2,-154,1158.0,42.02018401782182,0.5461290267328678,1,1,0.5994513215287234,0.8286759242989006,35,8,62.342254961947525,24.062691792706357,False,16,167,7,YAV2104xYAV2105_005_12_rigid_003007.tif,0.1296,2.0
0,18,1,-195,1240.0,41.718354442774825,0.4072033471557696,3,3,10,2,-196,1506.0,48.55504382503605,0.5751326285620643,4,3,0.06893797730597173,0.7306084485826214,29,37,49.140176978597005,6.455375870895754,False,45,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
1,18,1,-195,1240.0,41.718354442774825,0.4072033471557696,3,3,21,2,-183,1273.0,44.068658881838864,0.5461225917088075,2,2,1.2186115185389679,0.20911459575587132,18,27,119.21864707123898,79.05969265440275,False,45,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
2,18,1,-195,1240.0,41.718354442774825,0.4072033471557696,3,3,23,2,-179,1236.0,47.95327036678948,0.7245831443989121,4,2,0.7953636495885079,0.6112374920928643,22,36,71.29118007947083,30.6470015073389,True,45,196,18,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
3,18,1,-195,1240.0,41.718354442774825,0.4072033471557696,3,3,23,2,-179,1236.0,47.95327036678948,0.7245831443989121,4,2,0.7953636495885079,0.6112374920928643,22,36,71.29118007947083,30.6470015073389,True,45,196,23,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
4,19,1,-195,1255.0,44.84146954244295,0.5991587172222047,3,2,23,2,-179,1236.0,47.95327036678948,0.7245831443989121,4,2,0.6825047468877603,0.9345937122996606,23,39,100.04311875484241,60.63674459019824,False,45,196,23,YAV2104xYAV2105_005_12_rigid_003008.tif,0.1296,2.0
0,11,1,-152,1213.0,41.89286584644109,0.45502761391246677,2,2,4,2,-167,1473.0,49.67930109884788,0.6467924909190242,2,2,1.2835422718999807,1.3732870220068012,12,43,72.10609576664157,33.8401922059568,False,16,167,11,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
1,11,1,-152,1213.0,41.89286584644109,0.45502761391246677,2,2,5,2,-167,1106.0,43.84745837125792,0.6761231784933835,2,3,1.5402821560486912,0.7140027403339104,15,52,42.61363238417913,4.244958696355094,True,16,167,11,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
2,8,1,-167,1955.0,62.81253246770362,0.7749959640934149,1,2,5,2,-167,1106.0,43.84745837125792,0.6761231784933835,2,3,0.4417674974779402,0.09518287960331,25,1,87.93396504136476,38.28454644831345,False,16,167,5,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
3,10,1,-152,1117.0,42.45561236779597,0.6102620258066308,1,2,5,2,-167,1106.0,43.84745837125792,0.6761231784933835,2,3,1.4126849313486993,0.7675839246485401,16,38,35.22667579153612,3.252034765609376,False,16,167,5,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
4,11,1,-152,1213.0,41.89286584644109,0.45502761391246677,2,2,5,2,-167,1106.0,43.84745837125792,0.6761231784933835,2,3,1.5402821560486912,0.7140027403339104,15,52,42.61363238417913,4.244958696355094,True,16,167,5,YAV2104xYAV2105_005_13_rigid_003003.tif,0.1296,2.0
0,8,1,-153,1430.0,53.31829967665762,0.7652239051782834,0,2,9,2,-153,1361.0,47.478445322252064,0.630125105610032,2,1,1.4336715661717874,0.3008781908856326,14,56,40.80770969807628,0.7293730453261986,False,2,153,9,YAV2104xYAV2105_005_14_rigid_003008.tif,0.1296,2.0
0,38,1,-159,819.0,32.71326700293652,0.1766137901996961,3,4,37,2,-162,841.0,34.75419387865208,0.45441236540127333,2,2,1.0467485116361974,0.9845152311895105,49,10,57.29363200747881,26.165996261091106,False,70,221,37,YAV2104xYAV2105_005_15_rigid_004005.tif,0.1296,2.0
1,39,1,-159,879.0,37.5237812463899,0.601002489996948,1,3,37,2,-162,841.0,34.75419387865208,0.45441236540127333,2,2,1.338183706237153,1.3721684565609997,46,17,33.01613687670927,3.1074192054449,False,70,221,37,YAV2104xYAV2105_005_15_rigid_004005.tif,0.1296,2.0
0,31,1,-179,1218.0,46.59175077828647,0.6924185376999518,2,2,25,2,-195,1034.0,41.202746238762025,0.6121396020222916,1,3,1.2273851503592939,0.7696590241677914,47,8,33.32395348477184,0.7329787315835411,True,57,208,31,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
1,31,1,-179,1218.0,46.59175077828647,0.6924185376999518,2,2,35,2,-178,1369.0,50.50630077333586,0.7227112033147735,1,4,0.4249910861047179,0.31264399620362493,25,56,79.03641854994996,33.23466316593038,False,57,208,31,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
2,27,1,-189,795.0,34.93667734380782,0.5503262302877413,6,2,25,2,-195,1034.0,41.202746238762025,0.6121396020222916,1,3,0.6847725039457151,0.15191192615969662,23,28,40.76512352111668,2.775013465100639,False,57,208,25,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
3,31,1,-179,1218.0,46.59175077828647,0.6924185376999518,2,2,25,2,-195,1034.0,41.202746238762025,0.6121396020222916,1,3,1.2273851503592939,0.7696590241677914,47,8,33.32395348477184,0.7329787315835411,True,57,208,25,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
4,32,1,-179,1116.0,39.748970614859445,0.4197964024937585,4,3,25,2,-195,1034.0,41.202746238762025,0.6121396020222916,1,3,0.23132313025433326,0.6559377288874066,57,23,46.850385275578624,7.6771982819882645,False,57,208,25,YAV2104xYAV2105_005_16_rigid_003001.tif,0.1296,2.0
0,6,1,-219,1265.0,47.24513367238058,0.6852898268046123,1,3,36,2,-189,1376.0,50.4022041156903,0.7161580587936759,1,6,0.8039272385359908,1.3821975331942777,51,13,64.59833966444653,25.91951172379998,False,68,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
1,20,1,-219,1366.0,51.41713447867169,0.7476583903626661,2,4,36,2,-189,1376.0,50.4022041156903,0.7161580587936759,1,6,0.9541682328267975,0.006312901821122541,10,29,92.41397469314751,46.09671124603048,False,68,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
2,28,1,-200,836.0,37.34333632365765,0.6333182566354241,4,3,36,2,-189,1376.0,50.4022041156903,0.7161580587936759,1,6,0.9027967187233408,1.3106396709591266,39,47,76.64511540514452,42.00034799845579,False,68,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
3,30,1,-198,1011.0,36.87560145563163,0.2608833888792347,4,1,36,2,-189,1376.0,50.4022041156903,0.7161580587936759,1,6,0.7436636300085917,1.5404009533640943,36,45,49.941548105117974,11.149389068486304,False,68,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
4,33,1,-190,1122.0,41.08748672158398,0.5176335452412073,4,3,36,2,-189,1376.0,50.4022041156903,0.7161580587936759,1,6,0.21567279228122782,0.5125066958968896,27,54,46.33374306532207,4.15016630482549,False,68,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
5,38,1,-187,1089.0,40.583492314805575,0.5283776387461793,2,3,36,2,-189,1376.0,50.4022041156903,0.7161580587936759,1,6,1.5205323008411016,0.24872529327441972,15,32,86.61544291150126,43.00058700272994,False,68,219,36,YAV2104xYAV2105_005_16_rigid_003002.tif,0.1296,2.0
0,32,1,-186,1057.0,41.51521562385743,0.612379135015079,4,4,10,2,-207,1648.0,60.05485573558122,0.8108462606877861,0,4,0.3713955029894022,1.1644978277077405,4,42,96.63866764245229,57.65540262782975,False,56,207,32,YAV2104xYAV2105_005_16_rigid_003008.tif,0.1296,2.0
1,32,1,-186,1057.0,41.51521562385743,0.612379135015079,4,4,14,2,-207,1246.0,49.31274534264104,0.751543555014711,3,4,0.5852620666363846,0.73636497602359,24,52,72.4510908915335,34.30375323806,False,56,207,32,YAV2104xYAV2105_005_16_rigid_003008.tif,0.1296,2.0
2,32,1,-186,1057.0,41.51521562385743,0.612379135015079,4,4,17,2,-207,1036.0,41.39596271516016,0.6320179506667469,4,2,0.3086010317153063,0.3385683517492589,27,4,63.617954636997794,20.781730535755134,False,56,207,32,YAV2104xYAV2105_005_16_rigid_003008.tif,0.1296,2.0
3,32,1,-186,1057.0,41.51521562385743,0.612379135015079,4,4,18,2,-207,1048.0,44.047233624876995,0.7232161175228372,3,3,0.25186543208532264,1.103765932208423,33,19,37.210587313911844,1.0931656643723333,True,56,207,32,YAV2104xYAV2105_005_16_rigid_003008.tif,0.1296,2.0
4,20,1,-207,1360.0,50.288890301320976,0.7263954127856758,2,1,18,2,-207,1048.0,44.047233624876995,0.7232161175228372,3,3,0.6539585945617459,0.4461383410625332,36,5,43.866383141190916,4.01416190172989,False,56,207,18,YAV2104xYAV2105_005_16_rigid_003008.tif,0.1296,2.0
5,32,1,-186,1057.0,41.51521562385743,0.612379135015079,4,4,18,2,-207,1048.0,44.047233624876995,0.7232161175228372,3,3,0.25186543208532264,1.103765932208423,33,19,37.210587313911844,1.0931656643723333,True,56,207,18,YAV2104xYAV2105_005_16_rigid_003008.tif,0.1296,2.0
6,38,1,-178,1151.0,41.815697722959634,0.5349105014772815,6,3,18,2,-207,1048.0,44.047233624876995,0.7232161175228372,3,3,1.0432304276487452,0.40134264060558156,49,26,59.09745718154117,20.2027411803443,False,56,207,18,YAV2104xYAV2105_005_16_rigid_003008.tif,0.1296,2.0
0,29,1,-158,1276.0,48.39357450909446,0.7160404867409098,1,3,10,2,-187,1701.0,58.103537963070934,0.7615589084436194,4,1,0.1287348677768443,0.9902500307641837,29,40,86.05171197435223,43.133801578237744,False,36,187,29,YAV2104xYAV2105_005_16_rigid_003012.tif,0.1296,2.0
1,29,1,-158,1276.0,48.39357450909446,0.7160404867409098,1,3,27,2,-159,1103.0,40.15710265343784,0.4790504886330064,2,3,0.782197727541686,0.134138974355817,22,31,39.878058739241354,1.2856756876215556,True,36,187,29,YAV2104xYAV2105_005_16_rigid_003012.tif,0.1296,2.0
2,29,1,-158,1276.0,48.39357450909446,0.7160404867409098,1,3,31,2,-158,1100.0,39.22521365226747,0.40586712078051335,1,1,0.33705637950604395,0.9594939485371197,56,20,59.64735274381944,19.092389786020274,False,36,187,29,YAV2104xYAV2105_005_16_rigid_003012.tif,0.1296,2.0
3,23,1,-175,1173.0,43.36166446938819,0.6026271091385268,2,2,27,2,-159,1103.0,40.15710265343784,0.4790504886330064,2,3,0.5608588775376204,1.107086217148411,24,49,53.12520253745637,13.000742448922978,False,36,187,27,YAV2104xYAV2105_005_16_rigid_003012.tif,0.1296,2.0
4,28,1,-158,930.0,36.97352205625708,0.4783177586668566,2,2,27,2,-159,1103.0,40.15710265343784,0.4790504886330064,2,3,0.6841096403909351,1.4300374771207984,7,46,34.431667374902155,0.9110754720830496,False,36,187,27,YAV2104xYAV2105_005_16_rigid_003012.tif,0.1296,2.0
5,29,1,-158,1276.0,48.39357450909446,0.7160404867409098,1,3,27,2,-159,1103.0,40.15710265343784,0.4790504886330064,2,3,0.782197727541686,0.134138974355817,22,31,39.878058739241354,1.2856756876215556,True,36,187,27,YAV2104xYAV2105_005_16_rigid_003012.tif,0.1296,2.0
0,20,1,-228,1147.0,42.41358422399157,0.5714220266375103,2,6,21,2,-212,1135.0,40.84402733360074,0.47795496520527636,2,3,1.1427512714961015,1.5225406630619158,18,45,45.03751805065464,10.656030323383236,False,89,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
1,20,1,-228,1147.0,42.41358422399157,0.5714220266375103,2,6,22,2,-212,1144.0,41.04023249257959,0.4882704808117366,1,3,0.6308045277034435,1.0693166598299886,23,49,56.73107469072342,15.409867023931918,False,89,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
2,20,1,-228,1147.0,42.41358422399157,0.5714220266375103,2,6,27,2,-186,1202.0,40.20120479054899,0.31468392551082236,2,2,0.6097047530024298,1.4262213425419175,6,46,98.439547983256,60.6729718458091,False,89,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
3,20,1,-228,1147.0,42.41358422399157,0.5714220266375103,2,6,28,2,-186,913.0,38.42906549857569,0.6105606204158119,3,2,1.148317314865101,0.45430183809084035,11,55,73.34931989348952,37.246727242984036,False,89,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
4,20,1,-228,1147.0,42.41358422399157,0.5714220266375103,2,6,29,2,-182,969.0,37.373281439957495,0.4643254922656388,3,2,0.42304831178377356,1.4092650067603696,55,43,55.7189111192443,18.137170559322207,False,89,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
5,20,1,-228,1147.0,42.41358422399157,0.5714220266375103,2,6,30,2,-182,1094.0,40.22086951288468,0.49577008996583044,2,2,0.9307969018558531,0.3085186265103852,50,27,38.68109977703208,2.2993268041737274,True,89,240,20,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
6,19,1,-228,1325.0,46.76586604882268,0.6280414850593637,1,6,30,2,-182,1094.0,40.22086951288468,0.49577008996583044,2,2,0.16254548991582096,1.0751635101028585,31,20,53.508894057496995,10.639012398608974,False,89,240,30,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
7,20,1,-228,1147.0,42.41358422399157,0.5714220266375103,2,6,30,2,-182,1094.0,40.22086951288468,0.49577008996583044,2,2,0.9307969018558531,0.3085186265103852,50,27,38.68109977703208,2.2993268041737274,True,89,240,30,YAV2104xYAV2105_005_16_rigid_004009.tif,0.1296,2.0
0,18,1,-221,1859.0,58.39702118270593,0.714911823188272,2,2,27,2,-195,1231.0,43.48114350189017,0.5381143835048988,3,3,0.24907783630449565,1.322850898649385,27,46,46.25462756448846,2.7482612241900477,False,70,221,27,YAV2104xYAV2105_005_16_rigid_004010.tif,0.1296,2.0
1,19,1,-221,1655.0,59.28781158624281,0.7986422158974675,1,3,27,2,-195,1231.0,43.48114350189017,0.5381143835048988,3,3,0.3049708299653804,0.6878569707945523,33,52,55.05306284866433,6.373925098002798,False,70,221,27,YAV2104xYAV2105_005_16_rigid_004010.tif,0.1296,2.0
2,22,1,-221,1234.0,43.939274878441694,0.5768121218912912,1,1,27,2,-195,1231.0,43.48114350189017,0.5381143835048988,3,3,1.3083678529626854,0.5555819094192667,17,35,138.29949588824542,98.99739026167764,False,70,221,27,YAV2104xYAV2105_005_16_rigid_004010.tif,0.1296,2.0
0,18,1,-193,1661.0,59.57084813718058,0.8010908112016497,1,3,14,2,-193,1582.0,53.077714748884695,0.6934291154012459,1,1,0.6993482267129001,0.8624955526129963,22,39,50.7399797863691,7.813642505620546,False,42,193,14,YAV2104xYAV2105_005_16_rigid_004011.tif,0.1296,2.0
0,30,1,-153,771.0,34.2017678005185,0.5231051441779102,3,3,12,2,-190,1410.0,57.19622007708738,0.8305469061111469,6,2,0.8588894494980739,0.5926289620384178,51,23,43.58883445263688,4.4629014684428805,True,40,190,30,YAV2104xYAV2105_005_17_rigid_003011.tif,0.1296,2.0
1,30,1,-153,771.0,34.2017678005185,0.5231051441779102,3,3,19,2,-190,1428.0,56.96938769875553,0.8229247931440123,5,3,1.1338166900598408,0.9588575333299499,41,10,32.39836439066588,0.7566905122675814,False,40,190,30,YAV2104xYAV2105_005_17_rigid_003011.tif,0.1296,2.0
2,30,1,-153,771.0,34.2017678005185,0.5231051441779102,3,3,21,2,-190,1361.0,49.89665883257114,0.7126359697274224,2,2,0.12799424478797183,1.40659981910692,28,13,51.197924627568035,14.854619049691259,False,40,190,30,YAV2104xYAV2105_005_17_rigid_003011.tif,0.1296,2.0
3,11,1,-191,1255.0,46.513732535336864,0.6673508186284367,3,4,12,2,-191,1410.0,57.19622007708738,0.8305469061111469,6,2,0.3069531196506565,1.2066758255379417,56,12,37.40294925492777,0.724130926325589,False,40,191,12,YAV2104xYAV2105_005_17_rigid_003011.tif,0.1296,2.0
